# CPU: 12th Gen Intel(R) Core(TM) i5-12600KF
# CPU Frequency: 3.69 GHz
# Compiler: Clang 19.1.5
# 
kernel,implementation,data_type,array_size,aligned,stride,time_seconds,gflops,cpe,bandwidth_gbs,speedup,run_id,compiler_flags
memory_bandwidth,vectorized,f64,16777216,1,1,0.015333962,18356311.090,3.369,17.506,1.004,103,avx2
axpy,scalar,f32,1024,1,1,0.000000079,26546.221,0.284,155.544,0.000,104,avx2
memory_bandwidth,scalar,f32,1024,1,1,0.000000022,47662.813,0.079,372.366,0.000,105,avx2
axpy,vectorized,f32,1024,1,1,0.000000043,48770.935,0.155,285.767,0.907,106,avx2
memory_bandwidth,vectorized,f32,1024,1,1,0.000000022,47662.183,0.079,372.361,1.045,107,avx2
axpy,scalar,f64,1024,1,1,0.000000082,25575.011,0.295,299.707,0.000,108,avx2
memory_bandwidth,scalar,f64,1024,1,1,0.000000039,26886.560,0.140,420.103,0.000,109,avx2
axpy,vectorized,f64,1024,1,1,0.000000082,25575.011,0.295,299.707,0.646,110,avx2
memory_bandwidth,vectorized,f64,1024,1,1,0.000000039,26886.560,0.140,420.103,0.897,111,avx2
axpy,scalar,f32,4096,1,1,0.000000162,207126.035,0.146,303.407,0.000,112,avx2
memory_bandwidth,scalar,f32,4096,1,1,0.000000108,155344.666,0.097,303.408,0.000,113,avx2
axpy,vectorized,f32,4096,1,1,0.000000130,258110.784,0.117,378.092,0.800,114,avx2
memory_bandwidth,vectorized,f32,4096,1,1,0.000000075,223696.246,0.067,436.907,0.800,115,avx2
axpy,scalar,f64,4096,1,1,0.000000423,79324.895,0.381,232.397,0.000,116,avx2
memory_bandwidth,scalar,f64,4096,1,1,0.000000506,33156.549,0.455,129.518,0.000,117,avx2
axpy,vectorized,f64,4096,1,1,0.000000422,79512.870,0.380,232.948,1.019,118,avx2
memory_bandwidth,vectorized,f64,4096,1,1,0.000000503,33354.303,0.453,130.290,1.034,119,avx2
axpy,scalar,f32,16384,1,1,0.000000927,579148.726,0.209,212.091,0.000,120,avx2
memory_bandwidth,scalar,f32,16384,1,1,0.000000996,269513.505,0.224,131.598,0.000,121,avx2
axpy,vectorized,f32,16384,1,1,0.000000926,579774.162,0.208,212.320,1.056,122,avx2
memory_bandwidth,vectorized,f32,16384,1,1,0.000000998,268973.394,0.225,131.335,1.041,123,avx2
axpy,scalar,f64,16384,1,1,0.000001918,279911.876,0.432,205.014,0.000,124,avx2
memory_bandwidth,scalar,f64,16384,1,1,0.000001998,134352.075,0.450,131.203,0.000,125,avx2
axpy,vectorized,f64,16384,1,1,0.000002522,212875.065,0.567,155.914,0.764,126,avx2
memory_bandwidth,vectorized,f64,16384,1,1,0.000001997,134419.352,0.449,131.269,1.037,127,avx2
axpy,scalar,f32,32768,1,1,0.000001882,1141064.595,0.212,208.935,0.000,128,avx2
memory_bandwidth,scalar,f32,32768,1,1,0.000001999,537139.458,0.225,131.138,0.000,129,avx2
axpy,vectorized,f32,32768,1,1,0.000001849,1161429.703,0.208,212.664,1.001,130,avx2
memory_bandwidth,vectorized,f32,32768,1,1,0.000003158,340006.923,0.355,83.010,0.769,131,avx2
axpy,scalar,f64,32768,1,1,0.000003722,576970.334,0.419,211.293,0.000,132,avx2
memory_bandwidth,scalar,f64,32768,1,1,0.000004043,265580.470,0.455,129.678,0.000,133,avx2
axpy,vectorized,f64,32768,1,1,0.000003739,574347.065,0.421,210.332,0.997,134,avx2
memory_bandwidth,vectorized,f64,32768,1,1,0.000004026,266701.887,0.453,130.226,1.002,135,avx2
axpy,scalar,f32,65536,1,1,0.000003717,2310985.855,0.209,211.577,0.000,136,avx2
memory_bandwidth,scalar,f32,65536,1,1,0.000004022,1067868.529,0.226,130.355,0.000,137,avx2
axpy,vectorized,f32,65536,1,1,0.000003697,2323487.903,0.208,212.722,1.127,138,avx2
memory_bandwidth,vectorized,f32,65536,1,1,0.000004023,1067603.086,0.226,130.323,1.069,139,avx2
axpy,scalar,f64,65536,1,1,0.000007455,1152238.038,0.419,210.981,0.000,140,avx2
memory_bandwidth,scalar,f64,65536,1,1,0.000008078,531686.957,0.454,129.806,0.000,141,avx2
axpy,vectorized,f64,65536,1,1,0.000007654,1122280.485,0.430,205.496,1.150,142,avx2
memory_bandwidth,vectorized,f64,65536,1,1,0.000008042,534067.071,0.452,130.387,1.065,143,avx2
axpy,scalar,f32,131072,1,1,0.000007414,4634440.033,0.208,212.148,0.000,144,avx2
memory_bandwidth,scalar,f32,131072,1,1,0.000008070,2128856.223,0.227,129.935,0.000,145,avx2
axpy,vectorized,f32,131072,1,1,0.000007692,4466944.624,0.216,204.480,0.966,146,avx2
memory_bandwidth,vectorized,f32,131072,1,1,0.000008056,2132555.775,0.227,130.161,2.117,147,avx2
axpy,scalar,f64,131072,1,1,0.000041718,823619.019,1.173,75.405,0.000,148,avx2
memory_bandwidth,scalar,f64,131072,1,1,0.000032829,523313.814,0.923,63.881,0.000,149,avx2
axpy,vectorized,f64,131072,1,1,0.000041205,833873.034,1.159,76.343,1.105,150,avx2
memory_bandwidth,vectorized,f64,131072,1,1,0.000033109,518888.192,0.931,63.341,0.991,151,avx2
axpy,scalar,f32,262144,1,1,0.000041514,3310665.180,0.584,75.775,0.000,152,avx2
memory_bandwidth,scalar,f32,262144,1,1,0.000033555,2047965.317,0.472,62.499,0.000,153,avx2
axpy,vectorized,f32,262144,1,1,0.000041473,3313938.089,0.583,75.850,0.978,154,avx2
memory_bandwidth,vectorized,f32,262144,1,1,0.000040012,1717471.679,0.563,52.413,0.860,155,avx2
axpy,scalar,f64,262144,1,1,0.000083863,1638850.910,1.179,75.021,0.000,156,avx2
memory_bandwidth,scalar,f64,262144,1,1,0.000066411,1034760.455,0.934,63.157,0.000,157,avx2
axpy,vectorized,f64,262144,1,1,0.000083751,1641042.535,1.178,75.121,0.981,158,avx2
memory_bandwidth,vectorized,f64,262144,1,1,0.000067006,1025571.989,0.942,62.596,1.078,159,avx2
axpy,scalar,f32,524288,1,1,0.000079512,6914123.822,0.559,79.126,0.000,160,avx2
memory_bandwidth,scalar,f32,524288,1,1,0.000065588,4190978.639,0.461,63.949,0.000,161,avx2
axpy,vectorized,f32,524288,1,1,0.000080240,6851393.485,0.564,78.408,0.982,162,avx2
memory_bandwidth,vectorized,f32,524288,1,1,0.000065306,4209075.849,0.459,64.225,1.012,163,avx2
axpy,scalar,f64,524288,1,1,0.000170716,3220294.603,1.200,73.707,0.000,164,avx2
memory_bandwidth,scalar,f64,524288,1,1,0.000134130,2049339.497,0.943,62.541,0.000,165,avx2
axpy,vectorized,f64,524288,1,1,0.000161214,3410099.706,1.133,78.051,0.982,166,avx2
memory_bandwidth,vectorized,f64,524288,1,1,0.000133084,2065446.683,0.936,63.032,1.090,167,avx2
axpy,scalar,f32,1048576,1,1,0.000160641,13689053.554,0.565,78.329,0.000,168,avx2
memory_bandwidth,scalar,f32,1048576,1,1,0.000130808,8405538.093,0.460,64.129,0.000,169,avx2
axpy,vectorized,f32,1048576,1,1,0.000160719,13682410.019,0.565,78.291,1.093,170,avx2
memory_bandwidth,vectorized,f32,1048576,1,1,0.000132286,8311625.022,0.465,63.413,1.065,171,avx2
axpy,scalar,f64,1048576,1,1,0.000357929,6143741.514,1.258,70.310,0.000,172,avx2
memory_bandwidth,scalar,f64,1048576,1,1,0.000293813,3742215.721,1.033,57.102,0.000,173,avx2
axpy,vectorized,f64,1048576,1,1,0.000341175,6445440.771,1.199,73.762,1.059,174,avx2
memory_bandwidth,vectorized,f64,1048576,1,1,0.000308117,3568487.388,1.083,54.451,1.018,175,avx2
axpy,scalar,f32,2097152,1,1,0.000351102,25052813.777,0.617,71.677,0.000,176,avx2
memory_bandwidth,scalar,f32,2097152,1,1,0.000300036,14658396.031,0.527,55.917,0.000,177,avx2
axpy,vectorized,f32,2097152,1,1,0.000345089,25489346.277,0.607,72.926,0.997,178,avx2
memory_bandwidth,vectorized,f32,2097152,1,1,0.000293443,14987737.003,0.516,57.174,1.074,179,avx2
axpy,scalar,f64,2097152,1,1,0.001190288,7389886.332,2.092,42.285,0.000,180,avx2
memory_bandwidth,scalar,f64,2097152,1,1,0.001251844,3513254.456,2.200,26.804,0.000,181,avx2
axpy,vectorized,f64,2097152,1,1,0.001208227,7280165.914,2.124,41.657,0.996,182,avx2
memory_bandwidth,vectorized,f64,2097152,1,1,0.001218125,3610505.089,2.141,27.546,1.027,183,avx2
axpy,scalar,f32,4194304,1,1,0.001182071,29765024.344,1.039,42.579,0.000,184,avx2
memory_bandwidth,scalar,f32,4194304,1,1,0.001221851,14397979.821,1.074,27.462,0.000,185,avx2
axpy,vectorized,f32,4194304,1,1,0.001215463,28947299.988,1.068,41.409,1.591,186,avx2
memory_bandwidth,vectorized,f32,4194304,1,1,0.001276150,13785359.122,1.121,26.293,1.243,187,avx2
axpy,scalar,f64,4194304,1,1,0.003231037,10889498.353,2.839,31.155,0.000,188,avx2
memory_bandwidth,scalar,f64,4194304,1,1,0.003353119,5246514.080,2.947,20.014,0.000,189,avx2
axpy,vectorized,f64,4194304,1,1,0.003297598,10669697.182,2.898,30.526,1.115,190,avx2
memory_bandwidth,vectorized,f64,4194304,1,1,0.003413381,5153888.782,3.000,19.661,1.208,191,avx2
axpy,scalar,f32,8388608,1,1,0.003253370,43258986.327,1.430,30.941,0.000,192,avx2
memory_bandwidth,scalar,f32,8388608,1,1,0.003396716,20716699.358,1.493,19.757,0.000,193,avx2
axpy,vectorized,f32,8388608,1,1,0.003275626,42965066.328,1.439,30.731,0.993,194,avx2
memory_bandwidth,vectorized,f32,8388608,1,1,0.003328210,21143120.230,1.462,20.164,1.005,195,avx2
axpy,scalar,f64,8388608,1,1,0.007206669,19528784.846,3.167,27.936,0.000,196,avx2
memory_bandwidth,scalar,f64,8388608,1,1,0.007410032,9496415.694,3.256,18.113,0.000,197,avx2
axpy,vectorized,f64,8388608,1,1,0.007215633,19504524.185,3.171,27.901,0.997,198,avx2
memory_bandwidth,vectorized,f64,8388608,1,1,0.007425643,9476451.289,3.263,18.075,0.987,199,avx2
axpy,scalar,f32,16777216,1,1,0.007201714,78168884.994,1.582,27.955,0.000,200,avx2
memory_bandwidth,scalar,f32,16777216,1,1,0.007499760,37531197.893,1.648,17.896,0.000,201,avx2
axpy,vectorized,f32,16777216,1,1,0.007203542,78149048.541,1.583,27.948,1.011,202,avx2
memory_bandwidth,vectorized,f32,16777216,1,1,0.007463997,37711024.899,1.640,17.982,1.035,203,avx2
axpy,scalar,f64,16777216,1,1,0.014991468,37551356.106,3.294,26.859,0.000,204,avx2
memory_bandwidth,scalar,f64,16777216,1,1,0.015337747,18351781.178,3.370,17.502,0.000,205,avx2
axpy,vectorized,f64,16777216,1,1,0.014913197,37748442.096,3.276,27.000,0.991,206,avx2
memory_bandwidth,vectorized,f64,16777216,1,1,0.015341892,18346822.981,3.371,17.497,1.003,207,avx2
axpy,scalar,f32,1024,1,1,0.000000076,27594.106,0.274,161.684,0.000,208,avx2
memory_bandwidth,scalar,f32,1024,1,1,0.000000024,43690.864,0.086,341.335,0.000,209,avx2
axpy,vectorized,f32,1024,1,1,0.000000027,77672.542,0.097,455.113,1.444,210,avx2
memory_bandwidth,vectorized,f32,1024,1,1,0.000000017,61680.472,0.061,481.879,1.353,211,avx2
axpy,scalar,f64,1024,1,1,0.000000052,40329.991,0.187,472.617,0.000,212,avx2
memory_bandwidth,scalar,f64,1024,1,1,0.000000030,34952.267,0.108,546.129,0.000,213,avx2
axpy,vectorized,f64,1024,1,1,0.000000052,40329.765,0.187,472.614,1.019,214,avx2
memory_bandwidth,vectorized,f64,1024,1,1,0.000000033,31775.069,0.119,496.485,1.061,215,avx2
axpy,scalar,f32,4096,1,1,0.000000102,328965.331,0.092,481.883,0.000,216,avx2
memory_bandwidth,scalar,f32,4096,1,1,0.000000056,299593.976,0.050,585.144,0.000,217,avx2
axpy,vectorized,f32,4096,1,1,0.000000106,316551.442,0.095,463.698,0.981,218,avx2
memory_bandwidth,vectorized,f32,4096,1,1,0.000000061,275035.546,0.055,537.179,0.984,219,avx2
axpy,scalar,f64,4096,1,1,0.000000435,77136.657,0.391,225.986,0.000,220,avx2
memory_bandwidth,scalar,f64,4096,1,1,0.000000516,32513.994,0.464,127.008,0.000,221,avx2
axpy,vectorized,f64,4096,1,1,0.000000429,78215.447,0.386,229.147,1.002,222,avx2
memory_bandwidth,vectorized,f64,4096,1,1,0.000000512,32768.011,0.461,128.000,1.016,223,avx2
axpy,scalar,f32,16384,1,1,0.000000995,539568.751,0.224,197.596,0.000,224,avx2
memory_bandwidth,scalar,f32,16384,1,1,0.000001022,262657.021,0.230,128.250,0.000,225,avx2
axpy,vectorized,f32,16384,1,1,0.000000945,568117.415,0.213,208.051,1.035,226,avx2
memory_bandwidth,vectorized,f32,16384,1,1,0.000001024,262143.941,0.230,128.000,1.015,227,avx2
axpy,scalar,f64,16384,1,1,0.000001887,284510.315,0.425,208.382,0.000,228,avx2
memory_bandwidth,scalar,f64,16384,1,1,0.000002054,130689.127,0.462,127.626,0.000,229,avx2
axpy,vectorized,f64,16384,1,1,0.000001922,279329.287,0.432,204.587,1.003,230,avx2
memory_bandwidth,vectorized,f64,16384,1,1,0.000002038,131715.134,0.459,128.628,1.016,231,avx2
axpy,scalar,f32,32768,1,1,0.000001888,1137438.479,0.212,208.271,0.000,232,avx2
memory_bandwidth,scalar,f32,32768,1,1,0.000002038,526860.537,0.229,128.628,0.000,233,avx2
axpy,vectorized,f32,32768,1,1,0.000001921,1117898.784,0.216,204.693,0.963,234,avx2
memory_bandwidth,vectorized,f32,32768,1,1,0.000002035,527637.317,0.229,128.818,1.194,235,avx2
axpy,scalar,f64,32768,1,1,0.000003772,569322.296,0.424,208.492,0.000,236,avx2
memory_bandwidth,scalar,f64,32768,1,1,0.000004181,256814.606,0.470,125.398,0.000,237,avx2
axpy,vectorized,f64,32768,1,1,0.000003771,569473.271,0.424,208.547,0.989,238,avx2
memory_bandwidth,vectorized,f64,32768,1,1,0.000004171,257430.308,0.469,125.698,0.967,239,avx2
axpy,scalar,f32,65536,1,1,0.000003770,2278497.128,0.212,208.603,0.000,240,avx2
memory_bandwidth,scalar,f32,65536,1,1,0.000004143,1036680.468,0.233,126.548,0.000,241,avx2
axpy,vectorized,f32,65536,1,1,0.000003771,2277893.083,0.212,208.547,1.105,242,avx2
memory_bandwidth,vectorized,f32,65536,1,1,0.000004110,1045004.243,0.231,127.564,1.047,243,avx2
axpy,scalar,f64,65536,1,1,0.000007532,1140458.653,0.424,208.824,0.000,244,avx2
memory_bandwidth,scalar,f64,65536,1,1,0.000008168,525828.519,0.459,128.376,0.000,245,avx2
axpy,vectorized,f64,65536,1,1,0.000007598,1130552.074,0.427,207.010,1.159,246,avx2
memory_bandwidth,vectorized,f64,65536,1,1,0.000008277,518903.856,0.466,126.686,1.035,247,avx2
axpy,scalar,f32,131072,1,1,0.000007600,4521018.061,0.214,206.956,0.000,248,avx2
memory_bandwidth,scalar,f32,131072,1,1,0.000008250,2082408.397,0.232,127.100,0.000,249,avx2
axpy,vectorized,f32,131072,1,1,0.000007761,4427230.808,0.218,202.663,0.957,250,avx2
memory_bandwidth,vectorized,f32,131072,1,1,0.000008229,2087722.641,0.231,127.424,2.073,251,avx2
axpy,scalar,f64,131072,1,1,0.000040952,839024.669,1.152,76.815,0.000,252,avx2
memory_bandwidth,scalar,f64,131072,1,1,0.000033834,507769.379,0.951,61.984,0.000,253,avx2
axpy,vectorized,f64,131072,1,1,0.000041389,830165.942,1.164,76.004,1.100,254,avx2
memory_bandwidth,vectorized,f64,131072,1,1,0.000032454,529360.608,0.913,64.619,1.011,255,avx2
axpy,scalar,f32,262144,1,1,0.000041630,3301440.147,0.585,75.564,0.000,256,avx2
memory_bandwidth,scalar,f32,262144,1,1,0.000052049,1320284.279,0.732,40.292,0.000,257,avx2
axpy,vectorized,f32,262144,1,1,0.000060243,2281409.514,0.847,52.217,0.673,258,avx2
memory_bandwidth,vectorized,f32,262144,1,1,0.000037388,1838008.897,0.526,56.092,0.920,259,avx2
axpy,scalar,f64,262144,1,1,0.000080397,1709503.511,1.130,78.255,0.000,260,avx2
memory_bandwidth,scalar,f64,262144,1,1,0.000066351,1035696.173,0.933,63.214,0.000,261,avx2
axpy,vectorized,f64,262144,1,1,0.000080293,1711717.754,1.129,78.356,1.023,262,avx2
memory_bandwidth,vectorized,f64,262144,1,1,0.000066174,1038466.416,0.930,63.383,1.091,263,avx2
axpy,scalar,f32,524288,1,1,0.000082997,6623803.426,0.584,75.803,0.000,264,avx2
memory_bandwidth,scalar,f32,524288,1,1,0.000065156,4218765.825,0.458,64.373,0.000,265,avx2
axpy,vectorized,f32,524288,1,1,0.000079550,6910821.035,0.559,79.088,0.991,266,avx2
memory_bandwidth,vectorized,f32,524288,1,1,0.000065633,4188105.172,0.461,63.905,1.007,267,avx2
axpy,scalar,f64,524288,1,1,0.000160897,3416818.296,1.131,78.205,0.000,268,avx2
memory_bandwidth,scalar,f64,524288,1,1,0.000133786,2054608.904,0.941,62.702,0.000,269,avx2
axpy,vectorized,f64,524288,1,1,0.000162040,3392716.696,1.139,77.653,0.977,270,avx2
memory_bandwidth,vectorized,f64,524288,1,1,0.000133004,2066689.025,0.935,63.070,1.090,271,avx2
axpy,scalar,f32,1048576,1,1,0.000163447,13454044.763,0.575,76.985,0.000,272,avx2
memory_bandwidth,scalar,f32,1048576,1,1,0.000131926,8334305.795,0.464,63.586,0.000,273,avx2
axpy,vectorized,f32,1048576,1,1,0.000179527,12248983.471,0.631,70.089,0.979,274,avx2
memory_bandwidth,vectorized,f32,1048576,1,1,0.000133206,8254219.987,0.468,62.975,1.057,275,avx2
axpy,scalar,f64,1048576,1,1,0.000350519,6273620.706,1.232,71.796,0.000,276,avx2
memory_bandwidth,scalar,f64,1048576,1,1,0.000287482,3824627.728,1.011,58.359,0.000,277,avx2
axpy,vectorized,f64,1048576,1,1,0.000346785,6341171.779,1.219,72.569,1.042,278,avx2
memory_bandwidth,vectorized,f64,1048576,1,1,0.000285404,3852474.484,1.003,58.784,1.099,279,avx2
axpy,scalar,f32,2097152,1,1,0.000360179,24421448.833,0.633,69.870,0.000,280,avx2
memory_bandwidth,scalar,f32,2097152,1,1,0.000290873,15120160.724,0.511,57.679,0.000,281,avx2
axpy,vectorized,f32,2097152,1,1,0.000367750,23918675.800,0.646,68.432,0.935,282,avx2
memory_bandwidth,vectorized,f32,2097152,1,1,0.000304372,14449576.537,0.535,55.121,1.036,283,avx2
axpy,scalar,f64,2097152,1,1,0.001236285,7114939.534,2.173,40.712,0.000,284,avx2
memory_bandwidth,scalar,f64,2097152,1,1,0.001209120,3637394.561,2.125,27.751,0.000,285,avx2
axpy,vectorized,f64,2097152,1,1,0.001202899,7312411.951,2.114,41.842,1.001,286,avx2
memory_bandwidth,vectorized,f64,2097152,1,1,0.001212108,3628427.922,2.130,27.683,1.032,287,avx2
axpy,scalar,f32,4194304,1,1,0.001198740,29351128.760,1.053,41.987,0.000,288,avx2
memory_bandwidth,scalar,f32,4194304,1,1,0.001197142,14695153.995,1.052,28.029,0.000,289,avx2
axpy,vectorized,f32,4194304,1,1,0.001172525,30007353.437,1.030,42.926,1.649,290,avx2
memory_bandwidth,vectorized,f32,4194304,1,1,0.001216045,14466722.898,1.069,27.593,1.304,291,avx2
axpy,scalar,f64,4194304,1,1,0.003265311,10775197.857,2.870,30.828,0.000,292,avx2
memory_bandwidth,scalar,f64,4194304,1,1,0.003334245,5276212.769,2.930,20.127,0.000,293,avx2
axpy,vectorized,f64,4194304,1,1,0.003205161,10977411.771,2.817,31.407,1.147,294,avx2
memory_bandwidth,vectorized,f64,4194304,1,1,0.003386848,5194265.005,2.976,19.815,1.217,295,avx2
axpy,scalar,f32,8388608,1,1,0.003280996,42894745.483,1.442,30.681,0.000,296,avx2
memory_bandwidth,scalar,f32,8388608,1,1,0.003370020,20880809.068,1.481,19.913,0.000,297,avx2
axpy,vectorized,f32,8388608,1,1,0.003279729,42911316.256,1.441,30.693,0.992,298,avx2
memory_bandwidth,vectorized,f32,8388608,1,1,0.003357650,20957736.565,1.475,19.987,0.996,299,avx2
axpy,scalar,f64,8388608,1,1,0.007202017,19541399.077,3.165,27.954,0.000,300,avx2
memory_bandwidth,scalar,f64,8388608,1,1,0.007436379,9462770.009,3.268,18.049,0.000,301,avx2
axpy,vectorized,f64,8388608,1,1,0.007179305,19603219.024,3.155,28.043,1.002,302,avx2
memory_bandwidth,vectorized,f64,8388608,1,1,0.007423830,9478765.567,3.262,18.079,0.988,303,avx2
axpy,scalar,f32,16777216,1,1,0.007327820,76823660.163,1.610,27.474,0.000,304,avx2
memory_bandwidth,scalar,f32,16777216,1,1,0.007558371,37240164.145,1.661,17.757,0.000,305,avx2
axpy,vectorized,f32,16777216,1,1,0.007424509,75823189.577,1.631,27.116,0.980,306,avx2
memory_bandwidth,vectorized,f32,16777216,1,1,0.007441279,37826155.518,1.635,18.037,1.038,307,avx2
axpy,scalar,f64,16777216,1,1,0.014919511,37732466.796,3.278,26.988,0.000,308,avx2
memory_bandwidth,scalar,f64,16777216,1,1,0.015334711,18355414.504,3.369,17.505,0.000,309,avx2
axpy,vectorized,f64,16777216,1,1,0.014991314,37551741.857,3.294,26.859,0.986,310,avx2
memory_bandwidth,vectorized,f64,16777216,1,1,0.015382342,18298577.467,3.380,17.451,1.001,311,avx2
axpy,scalar,f32,1024,0,1,0.000000083,25266.876,0.299,148.048,0.000,0,avx2
dot_product,scalar,f32,1024,0,1,0.000000058,36157.881,0.209,141.242,0.000,1,avx2
axpy,vectorized,f32,1024,0,1,0.000000058,36157.881,0.209,211.863,1.414,2,avx2
dot_product,vectorized,f32,1024,0,1,0.000000041,51150.022,0.148,199.805,1.439,3,avx2
axpy,scalar,f64,1024,0,1,0.000000091,23045.672,0.328,270.066,0.000,4,avx2
dot_product,scalar,f64,1024,0,1,0.000000087,24105.173,0.313,188.322,0.000,5,avx2
axpy,vectorized,f64,1024,0,1,0.000000090,23301.662,0.324,273.066,1.567,6,avx2
dot_product,vectorized,f64,1024,0,1,0.000000085,24672.358,0.306,192.753,1.271,7,avx2
axpy,scalar,f32,1024,1,1,0.000000028,74898.494,0.101,438.858,0.000,8,avx2
dot_product,scalar,f32,1024,1,1,0.000000037,56679.798,0.133,221.405,0.000,9,avx2
axpy,vectorized,f32,1024,1,1,0.000000027,77672.542,0.097,455.113,1.444,10,avx2
dot_product,vectorized,f32,1024,1,1,0.000000037,56679.798,0.133,221.405,1.432,11,avx2
axpy,scalar,f64,1024,1,1,0.000000051,41120.784,0.184,481.884,0.000,12,avx2
dot_product,scalar,f64,1024,1,1,0.000000083,25266.965,0.299,197.398,0.000,13,avx2
axpy,vectorized,f64,1024,1,1,0.000000056,37449.247,0.202,438.858,0.946,14,avx2
dot_product,vectorized,f64,1024,1,1,0.000000083,25266.876,0.299,197.397,1.048,15,avx2
axpy,scalar,f32,4096,0,1,0.000000180,186413.599,0.162,273.067,0.000,16,avx2
dot_product,scalar,f32,4096,0,1,0.000000192,174762.925,0.173,170.667,0.000,17,avx2
axpy,vectorized,f32,4096,0,1,0.000000180,186413.599,0.162,273.067,1.128,18,avx2
dot_product,vectorized,f32,4096,0,1,0.000000193,173857.148,0.174,169.782,1.036,19,avx2
axpy,scalar,f64,4096,0,1,0.000000599,56017.397,0.539,164.113,0.000,20,avx2
dot_product,scalar,f64,4096,0,1,0.000000596,56299.394,0.536,109.960,0.000,21,avx2
axpy,vectorized,f64,4096,0,1,0.000000600,55924.034,0.540,163.840,1.008,22,avx2
dot_product,vectorized,f64,4096,0,1,0.000000597,56205.062,0.537,109.776,0.998,23,avx2
axpy,scalar,f32,4096,1,1,0.000000101,332222.441,0.091,486.654,0.000,24,avx2
dot_product,scalar,f32,4096,1,1,0.000000189,177536.692,0.170,173.376,0.000,25,avx2
axpy,vectorized,f32,4096,1,1,0.000000102,328965.331,0.092,481.883,1.020,26,avx2
dot_product,vectorized,f32,4096,1,1,0.000000190,176602.282,0.171,172.463,1.021,27,avx2
axpy,scalar,f64,4096,1,1,0.000000432,77672.333,0.389,227.556,0.000,28,avx2
dot_product,scalar,f64,4096,1,1,0.000000410,81840.094,0.369,159.844,0.000,29,avx2
axpy,vectorized,f64,4096,1,1,0.000000434,77314.393,0.391,226.507,0.991,30,avx2
dot_product,vectorized,f64,4096,1,1,0.000000409,82040.194,0.368,160.235,1.032,31,avx2
axpy,scalar,f32,16384,0,1,0.000001219,440419.135,0.274,161.286,0.000,32,avx2
dot_product,scalar,f32,16384,0,1,0.000001214,442233.066,0.273,107.967,0.000,33,avx2
axpy,vectorized,f32,16384,0,1,0.000001220,440058.133,0.274,161.154,1.006,34,avx2
dot_product,vectorized,f32,16384,0,1,0.000001234,435065.540,0.278,106.217,0.996,35,avx2
axpy,scalar,f64,16384,0,1,0.000002445,219579.106,0.550,160.825,0.000,36,avx2
dot_product,scalar,f64,16384,0,1,0.000002428,221116.533,0.546,107.967,0.000,37,avx2
axpy,vectorized,f64,16384,0,1,0.000002464,217885.910,0.554,159.584,0.992,38,avx2
dot_product,vectorized,f64,16384,0,1,0.000002423,221572.823,0.545,108.190,1.007,39,avx2
axpy,scalar,f32,16384,1,1,0.000000947,566917.581,0.213,207.611,0.000,40,avx2
dot_product,scalar,f32,16384,1,1,0.000000839,639893.827,0.189,156.224,0.000,41,avx2
axpy,vectorized,f32,16384,1,1,0.000001079,497563.372,0.243,182.213,0.906,42,avx2
dot_product,vectorized,f32,16384,1,1,0.000000839,639893.605,0.189,156.224,1.023,43,avx2
axpy,scalar,f64,16384,1,1,0.000001936,277309.328,0.436,203.107,0.000,44,avx2
dot_product,scalar,f64,16384,1,1,0.000001693,317112.159,0.381,154.840,0.000,45,avx2
axpy,vectorized,f64,16384,1,1,0.000001887,284510.271,0.425,208.382,1.021,46,avx2
dot_product,vectorized,f64,16384,1,1,0.000001693,317112.159,0.381,154.840,1.025,47,avx2
axpy,scalar,f32,65536,0,1,0.000004872,1763122.815,0.274,161.419,0.000,48,avx2
dot_product,scalar,f32,65536,0,1,0.000004812,1785106.950,0.271,108.954,0.000,49,avx2
axpy,vectorized,f32,65536,0,1,0.000004834,1776982.695,0.272,162.688,1.012,50,avx2
dot_product,vectorized,f32,65536,0,1,0.000004832,1777718.207,0.272,108.503,1.016,51,avx2
axpy,scalar,f64,65536,0,1,0.000007587,1132191.173,0.427,207.310,0.000,52,avx2
dot_product,scalar,f64,65536,0,1,0.000006774,1268074.182,0.381,154.794,0.000,53,avx2
axpy,vectorized,f64,65536,0,1,0.000007717,1113118.391,0.434,203.818,1.052,54,avx2
dot_product,vectorized,f64,65536,0,1,0.000006931,1239349.997,0.390,151.288,1.069,55,avx2
axpy,scalar,f32,65536,1,1,0.000003771,2277893.083,0.212,208.547,0.000,56,avx2
dot_product,scalar,f32,65536,1,1,0.000003407,2521260.490,0.192,153.886,0.000,57,avx2
axpy,vectorized,f32,65536,1,1,0.000003772,2277289.183,0.212,208.492,1.105,58,avx2
dot_product,vectorized,f32,65536,1,1,0.000003883,2212190.279,0.218,135.021,0.918,59,avx2
axpy,scalar,f64,65536,1,1,0.000007743,1109380.654,0.435,203.134,0.000,60,avx2
dot_product,scalar,f64,65536,1,1,0.000006880,1248537.005,0.387,152.409,0.000,61,avx2
axpy,vectorized,f64,65536,1,1,0.000007580,1133236.740,0.426,207.502,1.161,62,avx2
dot_product,vectorized,f64,65536,1,1,0.000006890,1246724.891,0.388,152.188,1.038,63,avx2
axpy,scalar,f32,262144,0,1,0.000041261,3330965.148,0.580,76.240,0.000,64,avx2
dot_product,scalar,f32,262144,0,1,0.000030347,4528914.011,0.427,69.106,0.000,65,avx2
