# CPU: 12th Gen Intel(R) Core(TM) i5-12600KF
# CPU Frequency: 3.69 GHz
# Compiler: Clang 19.1.5
# 
kernel,implementation,data_type,array_size,aligned,stride,time_seconds,gflops,cpe,bandwidth_gbs,speedup,run_id,compiler_flags
dot_product,vectorized,f64,1048576,1,16,0.000288380,7625436.076,1.014,58.177,1.016,79,vectorized
axpy,scalar,f32,1048576,1,1,0.000162073,13568103.621,0.570,77.637,0.000,80,vectorized
dot_product,scalar,f32,1048576,1,1,0.000107557,20445189.577,0.378,77.992,0.000,81,vectorized
axpy,vectorized,f32,1048576,1,1,0.000161935,13579666.265,0.569,77.703,1.017,82,vectorized
dot_product,vectorized,f32,1048576,1,1,0.000111916,19648872.861,0.393,74.955,0.975,83,vectorized
axpy,scalar,f64,1048576,1,1,0.000364282,6036595.978,1.281,69.083,0.000,84,vectorized
dot_product,scalar,f64,1048576,1,1,0.000285352,7706353.044,1.003,58.795,0.000,85,vectorized
axpy,vectorized,f64,1048576,1,1,0.000367735,5979912.859,1.293,68.435,1.198,86,vectorized
dot_product,vectorized,f64,1048576,1,1,0.000289749,7589407.570,1.019,57.903,0.946,87,vectorized
axpy,scalar,f32,1048576,1,2,0.000167534,13125832.718,0.589,75.107,0.000,88,vectorized
dot_product,scalar,f32,1048576,1,2,0.000110070,19978406.985,0.387,76.212,0.000,89,vectorized
axpy,vectorized,f32,1048576,1,2,0.000167036,13164965.964,0.587,75.331,0.987,90,vectorized
dot_product,vectorized,f32,1048576,1,2,0.000109674,20050543.001,0.386,76.487,0.908,91,vectorized
axpy,scalar,f64,1048576,1,2,0.000362249,6070474.327,1.273,69.471,0.000,92,vectorized
dot_product,scalar,f64,1048576,1,2,0.000270129,8140641.164,0.950,62.108,0.000,93,vectorized
axpy,vectorized,f64,1048576,1,2,0.000357635,6148792.081,1.257,70.367,1.053,94,vectorized
dot_product,vectorized,f64,1048576,1,2,0.000272483,8070313.581,0.958,61.572,0.997,95,vectorized
axpy,scalar,f32,1048576,1,4,0.000166986,13168907.908,0.587,75.353,0.000,96,vectorized
dot_product,scalar,f32,1048576,1,4,0.000110255,19944884.603,0.388,76.084,0.000,97,vectorized
axpy,vectorized,f32,1048576,1,4,0.000165462,13290201.107,0.582,76.047,0.971,98,vectorized
dot_product,vectorized,f32,1048576,1,4,0.000109388,20102966.048,0.385,76.687,0.959,99,vectorized
axpy,scalar,f64,1048576,1,4,0.000362642,6063895.676,1.275,69.396,0.000,100,vectorized
dot_product,scalar,f64,1048576,1,4,0.000278156,7905719.297,0.978,60.316,0.000,101,vectorized
axpy,vectorized,f64,1048576,1,4,0.000373501,5887596.701,1.313,67.378,1.085,102,vectorized
dot_product,vectorized,f64,1048576,1,4,0.000271920,8087022.864,0.956,61.699,1.095,103,vectorized
axpy,scalar,f32,1048576,1,8,0.000167111,13159057.482,0.587,75.297,0.000,104,vectorized
dot_product,scalar,f32,1048576,1,8,0.000113941,19299666.101,0.401,73.622,0.000,105,vectorized
axpy,vectorized,f32,1048576,1,8,0.000167412,13135398.033,0.588,75.161,1.018,106,vectorized
dot_product,vectorized,f32,1048576,1,8,0.000109306,20118047.104,0.384,76.744,0.904,107,vectorized
axpy,scalar,f64,1048576,1,8,0.000456464,4817517.386,1.605,55.132,0.000,108,vectorized
dot_product,scalar,f64,1048576,1,8,0.000289860,7586501.256,1.019,57.880,0.000,109,vectorized
axpy,vectorized,f64,1048576,1,8,0.000360897,6093215.669,1.269,69.731,1.002,110,vectorized
dot_product,vectorized,f64,1048576,1,8,0.000254072,8655118.450,0.893,66.033,0.967,111,vectorized
axpy,scalar,f32,1048576,1,16,0.000168405,13057945.165,0.592,74.718,0.000,112,vectorized
dot_product,scalar,f32,1048576,1,16,0.000111236,19768988.941,0.391,75.413,0.000,113,vectorized
axpy,vectorized,f32,1048576,1,16,0.000215352,10211297.121,0.757,58.430,0.771,114,vectorized
dot_product,vectorized,f32,1048576,1,16,0.000118381,18575812.456,0.416,70.861,0.892,115,vectorized
axpy,scalar,f64,1048576,1,16,0.000370506,5935189.325,1.302,67.923,0.000,116,vectorized
dot_product,scalar,f64,1048576,1,16,0.000274078,8023348.303,0.963,61.213,0.000,117,vectorized
axpy,vectorized,f64,1048576,1,16,0.000352353,6240966.463,1.239,71.422,1.084,118,vectorized
dot_product,vectorized,f64,1048576,1,16,0.000308417,7130032.570,1.084,54.398,0.950,119,vectorized
axpy,scalar,f32,1024,1,1,0.000000040,52428.782,0.144,307.200,0.000,0,vectorized
dot_product,scalar,f32,1024,1,1,0.000000039,53773.120,0.140,210.051,0.000,1,vectorized
elementwise_multiply,scalar,f32,1024,1,1,0.000000038,27594.106,0.137,323.368,0.000,2,vectorized
axpy,vectorized,f32,1024,1,1,0.000000028,74898.494,0.101,438.858,1.357,3,vectorized
dot_product,vectorized,f32,1024,1,1,0.000000038,55188.213,0.137,215.579,1.395,4,vectorized
elementwise_multiply,vectorized,f32,1024,1,1,0.000000035,29959.335,0.126,351.086,1.400,5,vectorized
axpy,scalar,f64,1024,1,1,0.000000056,37449.052,0.202,438.856,0.000,6,vectorized
dot_product,scalar,f64,1024,1,1,0.000000085,24672.358,0.306,192.753,0.000,7,vectorized
elementwise_multiply,scalar,f64,1024,1,1,0.000000058,18078.940,0.209,423.725,0.000,8,vectorized
axpy,vectorized,f64,1024,1,1,0.000000053,39569.039,0.191,463.700,1.057,9,vectorized
dot_product,vectorized,f64,1024,1,1,0.000000084,24966.078,0.302,195.047,1.012,10,vectorized
elementwise_multiply,vectorized,f64,1024,1,1,0.000000058,18078.940,0.209,423.725,0.983,11,vectorized
axpy,scalar,f32,4096,1,1,0.000000104,322639.021,0.094,472.616,0.000,12,vectorized
dot_product,scalar,f32,4096,1,1,0.000000217,154628.786,0.195,151.005,0.000,13,vectorized
elementwise_multiply,scalar,f32,4096,1,1,0.000000172,97542.036,0.155,285.768,0.000,14,vectorized
axpy,vectorized,f32,4096,1,1,0.000000107,313592.993,0.096,459.365,0.963,15,vectorized
dot_product,vectorized,f32,4096,1,1,0.000000201,166937.410,0.181,163.025,0.975,16,vectorized
elementwise_multiply,vectorized,f32,4096,1,1,0.000000137,122461.539,0.123,358.774,1.080,17,vectorized
axpy,scalar,f64,4096,1,1,0.000000419,80082.179,0.377,234.616,0.000,18,vectorized
dot_product,scalar,f64,4096,1,1,0.000000410,81840.094,0.369,159.844,0.000,19,vectorized
elementwise_multiply,scalar,f64,4096,1,1,0.000000572,29330.798,0.515,171.860,0.000,20,vectorized
axpy,vectorized,f64,4096,1,1,0.000000420,79891.505,0.378,234.057,1.024,21,vectorized
dot_product,vectorized,f64,4096,1,1,0.000000411,81640.910,0.370,159.455,1.024,22,vectorized
elementwise_multiply,vectorized,f64,4096,1,1,0.000000571,29382.166,0.514,172.161,1.021,23,vectorized
axpy,scalar,f32,16384,1,1,0.000000946,567516.864,0.213,207.831,0.000,24,vectorized
dot_product,scalar,f32,16384,1,1,0.000000838,640657.430,0.189,156.411,0.000,25,vectorized
elementwise_multiply,scalar,f32,16384,1,1,0.000001137,236091.006,0.256,172.918,0.000,26,vectorized
axpy,vectorized,f32,16384,1,1,0.000000946,567516.864,0.213,207.831,1.020,27,vectorized
dot_product,vectorized,f32,16384,1,1,0.000000839,639893.827,0.189,156.224,1.039,28,vectorized
elementwise_multiply,vectorized,f32,16384,1,1,0.000001135,236507.028,0.255,173.223,1.022,29,vectorized
axpy,scalar,f64,16384,1,1,0.000001887,284510.271,0.425,208.382,0.000,30,vectorized
dot_product,scalar,f64,16384,1,1,0.000001693,317112.159,0.381,154.840,0.000,31,vectorized
elementwise_multiply,scalar,f64,16384,1,1,0.000002289,117271.935,0.515,171.785,0.000,32,vectorized
axpy,vectorized,f64,16384,1,1,0.000001887,284510.315,0.425,208.382,1.021,33,vectorized
dot_product,vectorized,f64,16384,1,1,0.000001693,317112.159,0.381,154.840,1.021,34,vectorized
elementwise_multiply,vectorized,f64,16384,1,1,0.000002272,118149.402,0.511,173.070,1.021,35,vectorized
axpy,scalar,f32,65536,1,1,0.000003731,2302314.353,0.210,210.783,0.000,36,vectorized
dot_product,scalar,f32,65536,1,1,0.000003409,2519781.300,0.192,153.795,0.000,37,vectorized
elementwise_multiply,scalar,f32,65536,1,1,0.000004624,928842.410,0.260,170.076,0.000,38,vectorized
axpy,vectorized,f32,65536,1,1,0.000003808,2255760.026,0.214,206.521,1.050,39,vectorized
dot_product,vectorized,f32,65536,1,1,0.000003491,2460594.200,0.196,150.183,1.109,40,vectorized
elementwise_multiply,vectorized,f32,65536,1,1,0.000004642,925240.725,0.261,169.417,1.065,41,vectorized
axpy,scalar,f64,65536,1,1,0.000007780,1104104.722,0.438,202.168,0.000,42,vectorized
dot_product,scalar,f64,65536,1,1,0.000007085,1212411.357,0.398,147.999,0.000,43,vectorized
elementwise_multiply,scalar,f64,65536,1,1,0.000019755,217411.655,1.111,79.619,0.000,44,vectorized
axpy,vectorized,f64,65536,1,1,0.000007747,1108807.886,0.436,203.029,0.997,45,vectorized
dot_product,vectorized,f64,65536,1,1,0.000006980,1230649.675,0.393,150.226,1.003,46,vectorized
elementwise_multiply,vectorized,f64,65536,1,1,0.000018255,235276.212,1.027,86.161,1.008,47,vectorized
axpy,scalar,f32,262144,1,1,0.000041338,3324760.582,0.581,76.098,0.000,48,vectorized
dot_product,scalar,f32,262144,1,1,0.000025181,5458041.927,0.354,83.283,0.000,49,vectorized
elementwise_multiply,scalar,f32,262144,1,1,0.000045813,1499999.496,0.644,68.665,0.000,50,vectorized
axpy,vectorized,f32,262144,1,1,0.000040746,3373066.152,0.573,77.203,1.187,51,vectorized
dot_product,vectorized,f32,262144,1,1,0.000024823,5536758.424,0.349,84.484,1.136,52,vectorized
elementwise_multiply,vectorized,f32,262144,1,1,0.000045644,1505553.340,0.642,68.919,0.995,53,vectorized
axpy,scalar,f64,262144,1,1,0.000082043,1675206.334,1.154,76.685,0.000,54,vectorized
dot_product,scalar,f64,262144,1,1,0.000051033,2693138.819,0.718,82.188,0.000,55,vectorized
elementwise_multiply,scalar,f64,262144,1,1,0.000091728,749165.759,1.290,68.588,0.000,56,vectorized
axpy,vectorized,f64,262144,1,1,0.000081756,1681087.057,1.150,76.954,1.004,57,vectorized
dot_product,vectorized,f64,262144,1,1,0.000055903,2458525.536,0.786,75.028,0.873,58,vectorized
elementwise_multiply,vectorized,f64,262144,1,1,0.000091262,752991.133,1.283,68.938,1.182,59,vectorized
axpy,scalar,f32,1048576,1,1,0.000167420,13134770.366,0.589,75.158,0.000,60,vectorized
dot_product,scalar,f32,1048576,1,1,0.000105010,20941084.212,0.369,79.884,0.000,61,vectorized
elementwise_multiply,scalar,f32,1048576,1,1,0.000196015,5609323.923,0.689,64.194,0.000,62,vectorized
axpy,vectorized,f32,1048576,1,1,0.000163735,13430379.920,0.576,76.849,1.006,63,vectorized
dot_product,vectorized,f32,1048576,1,1,0.000103379,21271469.614,0.363,81.144,1.056,64,vectorized
elementwise_multiply,vectorized,f32,1048576,1,1,0.000189266,5809345.726,0.665,66.483,1.154,65,vectorized
axpy,scalar,f64,1048576,1,1,0.000359013,6125191.165,1.262,70.097,0.000,66,vectorized
dot_product,scalar,f64,1048576,1,1,0.000295079,7452320.413,1.037,56.857,0.000,67,vectorized
elementwise_multiply,scalar,f64,1048576,1,1,0.000707423,1554249.194,2.487,35.574,0.000,68,vectorized
axpy,vectorized,f64,1048576,1,1,0.000374149,5877399.794,1.315,67.262,1.177,69,vectorized
dot_product,vectorized,f64,1048576,1,1,0.000271449,8101054.915,0.954,61.806,1.010,70,vectorized
elementwise_multiply,vectorized,f64,1048576,1,1,0.000669622,1641988.506,2.354,37.582,1.000,71,vectorized
axpy,scalar,f32,1024,1,1,0.000000032,65536.097,0.115,384.001,0.000,72,vectorized
dot_product,scalar,f32,1024,1,1,0.000000039,53773.120,0.140,210.051,0.000,73,vectorized
elementwise_multiply,scalar,f32,1024,1,1,0.000000036,29127.125,0.130,341.333,0.000,74,vectorized
axpy,vectorized,f32,1024,1,1,0.000000028,74898.494,0.101,438.858,1.357,75,vectorized
dot_product,vectorized,f32,1024,1,1,0.000000038,55188.213,0.137,215.579,1.395,76,vectorized
elementwise_multiply,vectorized,f32,1024,1,1,0.000000035,29959.335,0.126,351.086,1.400,77,vectorized
axpy,scalar,f64,1024,1,1,0.000000054,38836.271,0.194,455.113,0.000,78,vectorized
dot_product,scalar,f64,1024,1,1,0.000000098,21399.474,0.353,167.183,0.000,79,vectorized
elementwise_multiply,scalar,f64,1024,1,1,0.000000058,18078.850,0.209,423.723,0.000,80,vectorized
axpy,vectorized,f64,1024,1,1,0.000000069,30393.532,0.248,356.174,0.812,81,vectorized
dot_product,vectorized,f64,1024,1,1,0.000000085,24672.358,0.306,192.753,1.000,82,vectorized
elementwise_multiply,vectorized,f64,1024,1,1,0.000000057,18396.024,0.205,431.157,1.000,83,vectorized
axpy,scalar,f32,4096,1,1,0.000000104,322639.021,0.094,472.616,0.000,84,vectorized
dot_product,scalar,f32,4096,1,1,0.000000192,174762.660,0.173,170.667,0.000,85,vectorized
elementwise_multiply,scalar,f32,4096,1,1,0.000000153,109655.006,0.138,321.255,0.000,86,vectorized
axpy,vectorized,f32,4096,1,1,0.000000104,322638.118,0.094,472.614,0.990,87,vectorized
dot_product,vectorized,f32,4096,1,1,0.000000192,174762.660,0.173,170.667,1.021,88,vectorized
elementwise_multiply,vectorized,f32,4096,1,1,0.000000182,92182.541,0.164,270.066,0.813,89,vectorized
axpy,scalar,f64,4096,1,1,0.000000432,77672.280,0.389,227.556,0.000,90,vectorized
dot_product,scalar,f64,4096,1,1,0.000000419,80082.179,0.377,156.411,0.000,91,vectorized
elementwise_multiply,scalar,f64,4096,1,1,0.000000583,28777.382,0.525,168.617,0.000,92,vectorized
axpy,vectorized,f64,4096,1,1,0.000000432,77672.280,0.389,227.556,0.995,93,vectorized
dot_product,vectorized,f64,4096,1,1,0.000000419,80082.179,0.377,156.411,1.005,94,vectorized
elementwise_multiply,vectorized,f64,4096,1,1,0.000000582,28826.828,0.524,168.907,1.002,95,vectorized
axpy,scalar,f32,16384,1,1,0.000000966,555766.944,0.217,203.528,0.000,96,vectorized
dot_product,scalar,f32,16384,1,1,0.000000871,616384.558,0.196,150.485,0.000,97,vectorized
elementwise_multiply,scalar,f32,16384,1,1,0.000001161,231210.535,0.261,169.344,0.000,98,vectorized
axpy,vectorized,f32,16384,1,1,0.000000966,555766.944,0.217,203.528,0.999,99,vectorized
dot_product,vectorized,f32,16384,1,1,0.000000856,627185.560,0.193,153.121,1.019,100,vectorized
elementwise_multiply,vectorized,f32,16384,1,1,0.000001166,230219.116,0.262,168.618,0.995,101,vectorized
axpy,scalar,f64,16384,1,1,0.000001929,278315.684,0.434,203.844,0.000,102,vectorized
dot_product,scalar,f64,16384,1,1,0.000001743,308015.460,0.392,150.398,0.000,103,vectorized
elementwise_multiply,scalar,f64,16384,1,1,0.000002324,115505.778,0.523,169.198,0.000,104,vectorized
axpy,vectorized,f64,16384,1,1,0.000001927,278604.503,0.434,204.056,1.000,105,vectorized
dot_product,vectorized,f64,16384,1,1,0.000001729,310509.480,0.389,151.616,1.000,106,vectorized
elementwise_multiply,vectorized,f64,16384,1,1,0.000002331,115158.926,0.524,168.690,0.995,107,vectorized
axpy,scalar,f32,65536,1,1,0.000003811,2253984.290,0.214,206.358,0.000,108,vectorized
dot_product,scalar,f32,65536,1,1,0.000003492,2459889.557,0.196,150.140,0.000,109,vectorized
elementwise_multiply,scalar,f32,65536,1,1,0.000004643,925041.389,0.261,169.380,0.000,110,vectorized
axpy,vectorized,f32,65536,1,1,0.000003834,2240462.804,0.216,205.120,1.043,111,vectorized
dot_product,vectorized,f32,65536,1,1,0.000003686,2330421.675,0.207,142.238,1.050,112,vectorized
elementwise_multiply,vectorized,f32,65536,1,1,0.000005675,756822.413,0.319,138.578,0.871,113,vectorized
axpy,scalar,f64,65536,1,1,0.000007806,1100427.174,0.439,201.494,0.000,114,vectorized
dot_product,scalar,f64,65536,1,1,0.000007064,1216015.665,0.397,148.439,0.000,115,vectorized
elementwise_multiply,scalar,f64,65536,1,1,0.000018335,234249.649,1.031,85.785,0.000,116,vectorized
axpy,vectorized,f64,65536,1,1,0.000007779,1104246.657,0.438,202.194,0.992,117,vectorized
dot_product,vectorized,f64,65536,1,1,0.000007059,1216876.944,0.397,148.545,0.992,118,vectorized
elementwise_multiply,vectorized,f64,65536,1,1,0.000018789,228589.454,1.057,83.712,0.980,119,vectorized
axpy,scalar,f32,262144,1,1,0.000043178,3183078.275,0.607,72.855,0.000,120,vectorized
dot_product,scalar,f32,262144,1,1,0.000027432,5010168.923,0.386,76.449,0.000,121,vectorized
elementwise_multiply,scalar,f32,262144,1,1,0.000047050,1460562.727,0.662,66.859,0.000,122,vectorized
axpy,vectorized,f32,262144,1,1,0.000042438,3238582.242,0.597,74.125,1.140,123,vectorized
dot_product,vectorized,f32,262144,1,1,0.000031629,4345346.132,0.445,66.305,0.892,124,vectorized
elementwise_multiply,vectorized,f32,262144,1,1,0.000048478,1417539.432,0.682,64.890,0.937,125,vectorized
axpy,scalar,f64,262144,1,1,0.000083433,1647297.275,1.173,75.407,0.000,126,vectorized
dot_product,scalar,f64,262144,1,1,0.000050972,2696361.802,0.717,82.286,0.000,127,vectorized
elementwise_multiply,scalar,f64,262144,1,1,0.000093029,738688.761,1.308,67.629,0.000,128,vectorized
axpy,vectorized,f64,262144,1,1,0.000083493,1646113.491,1.174,75.353,0.983,129,vectorized
dot_product,vectorized,f64,262144,1,1,0.000057683,2382659.606,0.811,72.713,0.846,130,vectorized
elementwise_multiply,vectorized,f64,262144,1,1,0.000094006,731011.604,1.322,66.926,1.147,131,vectorized
axpy,scalar,f32,1048576,1,1,0.000172160,12773136.934,0.605,73.088,0.000,132,vectorized
dot_product,scalar,f32,1048576,1,1,0.000102810,21389196.154,0.361,81.593,0.000,133,vectorized
elementwise_multiply,scalar,f32,1048576,1,1,0.000192596,5708901.680,0.677,65.333,0.000,134,vectorized
axpy,vectorized,f32,1048576,1,1,0.000173937,12642642.201,0.611,72.342,0.947,135,vectorized
dot_product,vectorized,f32,1048576,1,1,0.000105545,20834935.423,0.371,79.479,1.034,136,vectorized
elementwise_multiply,vectorized,f32,1048576,1,1,0.000192662,5706945.982,0.677,65.311,1.134,137,vectorized
axpy,scalar,f64,1048576,1,1,0.000371278,5922848.259,1.305,67.782,0.000,138,vectorized
dot_product,scalar,f64,1048576,1,1,0.000284403,7732067.720,1.000,58.991,0.000,139,vectorized
elementwise_multiply,scalar,f64,1048576,1,1,0.000679546,1618009.123,2.389,37.033,0.000,140,vectorized
axpy,vectorized,f64,1048576,1,1,0.000364568,6031860.325,1.282,69.029,1.208,141,vectorized
dot_product,vectorized,f64,1048576,1,1,0.000307718,7146228.871,1.082,54.521,0.891,142,vectorized
elementwise_multiply,vectorized,f64,1048576,1,1,0.000695942,1579889.743,2.446,36.161,0.962,143,vectorized
axpy,scalar,f32,1024,1,1,0.000000095,22075.251,0.342,129.347,0.000,144,vectorized
dot_product,scalar,f32,1024,1,1,0.000000110,19065.024,0.396,74.473,0.000,145,vectorized
elementwise_multiply,scalar,f32,1024,1,1,0.000000085,12336.179,0.306,144.565,0.000,146,vectorized
axpy,vectorized,f32,1024,1,1,0.000000082,25575.011,0.295,149.854,0.463,147,vectorized
dot_product,vectorized,f32,1024,1,1,0.000000106,19784.465,0.382,77.283,0.500,148,vectorized
elementwise_multiply,vectorized,f32,1024,1,1,0.000000080,13107.196,0.288,153.600,0.613,149,vectorized
axpy,scalar,f64,1024,1,1,0.000000159,13189.631,0.572,154.566,0.000,150,vectorized
dot_product,scalar,f64,1024,1,1,0.000000240,8738.130,0.864,68.267,0.000,151,vectorized
elementwise_multiply,scalar,f64,1024,1,1,0.000000166,6316.719,0.598,148.048,0.000,152,vectorized
axpy,vectorized,f64,1024,1,1,0.000000168,12483.061,0.605,146.286,0.333,153,vectorized
dot_product,vectorized,f64,1024,1,1,0.000000239,8774.703,0.860,68.552,0.356,154,vectorized
elementwise_multiply,vectorized,f64,1024,1,1,0.000000166,6316.719,0.598,148.048,0.343,155,vectorized
axpy,scalar,f32,4096,1,1,0.000000360,93206.724,0.324,136.533,0.000,156,vectorized
dot_product,scalar,f32,4096,1,1,0.000000473,70939.630,0.426,69.277,0.000,157,vectorized
elementwise_multiply,scalar,f32,4096,1,1,0.000000635,26420.805,0.571,77.405,0.000,158,vectorized
axpy,vectorized,f32,4096,1,1,0.000000357,93989.980,0.321,137.681,0.289,159,vectorized
dot_product,vectorized,f32,4096,1,1,0.000000473,70939.586,0.426,69.277,0.414,160,vectorized
elementwise_multiply,vectorized,f32,4096,1,1,0.000000617,27191.596,0.555,79.663,0.240,161,vectorized
axpy,scalar,f64,4096,1,1,0.000001173,28605.656,1.056,83.806,0.000,162,vectorized
dot_product,scalar,f64,4096,1,1,0.000000941,35658.263,0.847,69.645,0.000,163,vectorized
elementwise_multiply,scalar,f64,4096,1,1,0.000001591,10545.077,1.432,61.788,0.000,164,vectorized
axpy,vectorized,f64,4096,1,1,0.000001596,21024.081,1.436,61.594,0.269,165,vectorized
dot_product,vectorized,f64,4096,1,1,0.000000951,35283.316,0.856,68.913,0.443,166,vectorized
elementwise_multiply,vectorized,f64,4096,1,1,0.000001545,10859.039,1.390,63.627,0.377,167,vectorized
axpy,scalar,f32,16384,1,1,0.000002125,252645.149,0.478,92.521,0.000,168,vectorized
dot_product,scalar,f32,16384,1,1,0.000001867,287558.074,0.420,70.205,0.000,169,vectorized
elementwise_multiply,scalar,f32,16384,1,1,0.000002934,91491.296,0.660,67.010,0.000,170,vectorized
axpy,vectorized,f32,16384,1,1,0.000002053,261505.569,0.462,95.766,0.470,171,vectorized
dot_product,vectorized,f32,16384,1,1,0.000001842,291460.855,0.414,71.157,0.473,172,vectorized
elementwise_multiply,vectorized,f32,16384,1,1,0.000002951,90964.242,0.664,66.624,0.393,173,vectorized
axpy,scalar,f64,16384,1,1,0.000004497,119384.239,1.012,87.440,0.000,174,vectorized
dot_product,scalar,f64,16384,1,1,0.000003690,145493.466,0.830,71.042,0.000,175,vectorized
elementwise_multiply,scalar,f64,16384,1,1,0.000005339,50278.226,1.201,73.650,0.000,176,vectorized
axpy,vectorized,f64,16384,1,1,0.000004659,115233.079,1.048,84.399,0.414,177,vectorized
dot_product,vectorized,f64,16384,1,1,0.000003707,144826.251,0.834,70.716,0.466,178,vectorized
elementwise_multiply,vectorized,f64,16384,1,1,0.000005366,50025.245,1.207,73.279,0.432,179,vectorized
axpy,scalar,f32,65536,1,1,0.000010215,840913.806,0.575,76.988,0.000,180,vectorized
dot_product,scalar,f32,65536,1,1,0.000003529,2434098.713,0.198,148.566,0.000,181,vectorized
elementwise_multiply,scalar,f32,65536,1,1,0.000004604,932877.377,0.259,170.815,0.000,182,vectorized
axpy,vectorized,f32,65536,1,1,0.000004198,2046196.925,0.236,187.335,0.952,183,vectorized
dot_product,vectorized,f32,65536,1,1,0.000003480,2468371.999,0.196,150.657,1.112,184,vectorized
elementwise_multiply,vectorized,f32,65536,1,1,0.000004555,942912.678,0.256,172.652,1.086,185,vectorized
axpy,scalar,f64,65536,1,1,0.000008239,1042594.335,0.463,190.905,0.000,186,vectorized
dot_product,scalar,f64,65536,1,1,0.000008235,1043100.723,0.463,127.332,0.000,187,vectorized
elementwise_multiply,scalar,f64,65536,1,1,0.000021315,201499.754,1.199,73.791,0.000,188,vectorized
axpy,vectorized,f64,65536,1,1,0.000008237,1042847.486,0.463,190.951,0.937,189,vectorized
dot_product,vectorized,f64,65536,1,1,0.000007006,1226082.621,0.394,149.668,1.000,190,vectorized
elementwise_multiply,vectorized,f64,65536,1,1,0.000018417,233206.674,1.036,85.403,1.000,191,vectorized
axpy,scalar,f32,262144,1,1,0.000043402,3166650.244,0.610,72.479,0.000,192,vectorized
dot_product,scalar,f32,262144,1,1,0.000031880,4311134.045,0.448,65.783,0.000,193,vectorized
elementwise_multiply,scalar,f32,262144,1,1,0.000046965,1463206.150,0.660,66.980,0.000,194,vectorized
axpy,vectorized,f32,262144,1,1,0.000043759,3140815.686,0.615,71.888,1.106,195,vectorized
dot_product,vectorized,f32,262144,1,1,0.000026905,5108305.281,0.378,77.947,1.048,196,vectorized
elementwise_multiply,vectorized,f32,262144,1,1,0.000048000,1431655.758,0.675,65.536,0.946,197,vectorized
axpy,scalar,f64,262144,1,1,0.000085865,1600639.996,1.207,73.271,0.000,198,vectorized
dot_product,scalar,f64,262144,1,1,0.000063249,2172982.238,0.889,66.314,0.000,199,vectorized
elementwise_multiply,scalar,f64,262144,1,1,0.000105079,653979.165,1.478,59.874,0.000,200,vectorized
axpy,vectorized,f64,262144,1,1,0.000083561,1644773.918,1.175,75.292,0.982,201,vectorized
dot_product,vectorized,f64,262144,1,1,0.000050523,2720324.478,0.710,83.018,0.966,202,vectorized
elementwise_multiply,vectorized,f64,262144,1,1,0.000093923,731657.601,1.321,66.985,1.148,203,vectorized
axpy,scalar,f32,1048576,1,1,0.000167362,13139322.264,0.588,75.184,0.000,204,vectorized
dot_product,scalar,f32,1048576,1,1,0.000103894,21166027.494,0.365,80.742,0.000,205,vectorized
elementwise_multiply,scalar,f32,1048576,1,1,0.000194954,5639851.598,0.685,64.543,0.000,206,vectorized
axpy,vectorized,f32,1048576,1,1,0.000173896,12645622.997,0.611,72.359,0.947,207,vectorized
dot_product,vectorized,f32,1048576,1,1,0.000109243,20129649.082,0.384,76.789,0.999,208,vectorized
elementwise_multiply,vectorized,f32,1048576,1,1,0.000214072,5136176.745,0.753,58.779,1.020,209,vectorized
axpy,scalar,f64,1048576,1,1,0.000368686,5964488.089,1.296,68.258,0.000,210,vectorized
dot_product,scalar,f64,1048576,1,1,0.000267137,8231818.337,0.939,62.804,0.000,211,vectorized
elementwise_multiply,scalar,f64,1048576,1,1,0.000675047,1628792.703,2.373,37.280,0.000,212,vectorized
axpy,vectorized,f64,1048576,1,1,0.000402780,5459613.823,1.416,62.480,1.094,213,vectorized
dot_product,vectorized,f64,1048576,1,1,0.000257564,8537774.131,0.905,65.138,1.065,214,vectorized
elementwise_multiply,vectorized,f64,1048576,1,1,0.000662593,1659407.249,2.329,37.981,1.010,215,vectorized
